2021-11-11 00:00:00,64976.73
2021-11-12 00:00:00,64838.81
2021-11-13 00:00:00,64254.67
2021-11-14 00:00:00,64420.94
2021-11-15 00:00:00,65468.75
2021-11-16 00:00:00,63584.25
2021-11-17 00:00:00,60172.26
2021-11-18 00:00:00,60381.35
2021-11-19 00:00:00,56921.34
2021-11-20 00:00:00,58133.02
2021-11-21 00:00:00,59777.98
2021-11-22 00:00:00,58755.9
2021-11-23 00:00:00,56301.52
2021-11-24 00:00:00,57578.22
2021-11-25 00:00:00,57187.54
2021-11-26 00:00:00,58935.45
2021-11-27 00:00:00,53588.21
2021-11-28 00:00:00,54801.15
2021-11-29 00:00:00,57292.28
2021-11-30 00:00:00,57828.45
2021-12-01 00:00:00,57025.79
2021-12-02 00:00:00,57229.76
2021-12-03 00:00:00,56508.48
2021-12-04 00:00:00,53713.84
2021-12-05 00:00:00,49253.86
2021-12-06 00:00:00,49380.43
2021-12-07 00:00:00,50564.63
2021-12-08 00:00:00,50645.41
2021-12-09 00:00:00,50511.12
2021-12-10 00:00:00,47659.68
2021-12-11 00:00:00,47137.46
2021-12-12 00:00:00,49379.67
2021-12-13 00:00:00,50117.25
2021-12-14 00:00:00,46757.09
2021-12-15 00:00:00,48392.79
2021-12-16 00:00:00,48884.66
2021-12-17 00:00:00,47658.38
2021-12-18 00:00:00,46173.51
2021-12-19 00:00:00,46863.67
2021-12-20 00:00:00,46689.28
2021-12-21 00:00:00,46910.13
2021-12-22 00:00:00,48934.57
2021-12-23 00:00:00,48628.35
2021-12-24 00:00:00,50785.69
2021-12-25 00:00:00,50814.92
2021-12-26 00:00:00,50470.89
2021-12-27 00:00:00,50801.11
2021-12-28 00:00:00,50692.3
2021-12-29 00:00:00,47601.26
2021-12-30 00:00:00,46408.87
2021-12-31 00:00:00,47132.96
2022-01-01 00:00:00,46249.56
2022-01-02 00:00:00,47763.33
2022-01-03 00:00:00,47327.87
2022-01-04 00:00:00,46441.99
2022-01-05 00:00:00,45862.98
2022-01-06 00:00:00,43436.17
2022-01-07 00:00:00,43120.63
2022-01-08 00:00:00,41528.04
2022-01-09 00:00:00,41690.93
2022-01-10 00:00:00,41864.44
2022-01-11 00:00:00,41849.0
2022-01-12 00:00:00,42723.37
2022-01-13 00:00:00,43926.0
2022-01-14 00:00:00,42546.44
2022-01-15 00:00:00,43099.37
2022-01-16 00:00:00,43146.53
2022-01-17 00:00:00,43102.44
2022-01-18 00:00:00,42248.35
2022-01-19 00:00:00,42381.48
2022-01-20 00:00:00,41707.85
2022-01-21 00:00:00,40684.42
2022-01-22 00:00:00,36480.85
2022-01-23 00:00:00,35071.43
2022-01-24 00:00:00,36280.82
2022-01-25 00:00:00,36678.82
2022-01-26 00:00:00,36948.81
2022-01-27 00:00:00,36823.5
2022-01-28 00:00:00,37146.85
2022-01-29 00:00:00,37770.15
2022-01-30 00:00:00,38186.49
2022-01-31 00:00:00,37918.62
2022-02-01 00:00:00,38521.79
2022-02-02 00:00:00,38739.74
2022-02-03 00:00:00,36912.68
2022-02-04 00:00:00,37092.4
2022-02-05 00:00:00,41584.19
2022-02-06 00:00:00,41435.43
2022-02-07 00:00:00,42450.98
2022-02-08 00:00:00,43834.02
2022-02-09 00:00:00,44133.28
2022-02-10 00:00:00,44397.3
2022-02-11 00:00:00,43531.11
2022-02-12 00:00:00,42401.27
2022-02-13 00:00:00,42245.56
2022-02-14 00:00:00,42104.89
2022-02-15 00:00:00,42580.94
2022-02-16 00:00:00,44536.2
2022-02-17 00:00:00,43948.81
2022-02-18 00:00:00,40565.69
2022-02-19 00:00:00,40014.55
2022-02-20 00:00:00,40115.05
2022-02-21 00:00:00,38382.32
2022-02-22 00:00:00,37031.08
2022-02-23 00:00:00,38262.17
2022-02-24 00:00:00,37291.48
2022-02-25 00:00:00,38344.78
2022-02-26 00:00:00,39222.6
2022-02-27 00:00:00,39103.91
2022-02-28 00:00:00,37704.56
2022-03-01 00:00:00,43226.36
2022-03-02 00:00:00,44418.83
2022-03-03 00:00:00,43934.85
2022-03-04 00:00:00,42464.4
2022-03-05 00:00:00,39141.25
2022-03-06 00:00:00,39399.58
2022-03-07 00:00:00,38407.69
2022-03-08 00:00:00,38032.5
2022-03-09 00:00:00,38753.1
2022-03-10 00:00:00,41956.53
2022-03-11 00:00:00,39437.89
2022-03-12 00:00:00,38741.04
2022-03-13 00:00:00,38809.18
2022-03-14 00:00:00,37820.39
2022-03-15 00:00:00,39680.6
2022-03-16 00:00:00,39320.82
2022-03-17 00:00:00,41133.08
2022-03-18 00:00:00,40946.78
2022-03-19 00:00:00,41795.77
2022-03-20 00:00:00,42222.32
